棒子	93841
高呼	93840
青岛市	93818
翻开	93775
只顾	93773
俨然	93764
粉末	93735
坦率	93731
求救	93730
盲人	93722
深圳队	93704
落泪	93702
迟疑	93668
美貌	93666
内饰	93652
切身利益	93636
老板娘	93632
慈悲	93624
存货	93613
持卡人	93567
个子	93564
氐	93508
第二场	93494
鸽	93480
探测器	93478
非但	93457
管委会	93456
分批	93454
商界	93449
精辟	93445
夭	93435
购买力	93428
巨响	93427
供养	93418
连锁店	93415
宽阔	93414
隐身	93385
不容忽视	93373
交行	93349
后宫	93330
参谋	93322
仙子	93315
峁	93310
褐色	93297
光环	93295
林丹	93273
痉挛	93267
仓储	93228
风景区	93221
武侠	93219
军中	93218
商业化	93189
旧金山	93188
消费税	93180
剖析	93162
交通工具	93151
抑郁症	93141
调理	93136
有资格	93108
戒烟	93086
东芝	93034
熱	93026
赫鲁晓夫	93003
表皮	92994
追捕	92975
迎面	92966
丝绸	92960
解毒	92954
参见	92954
转弯	92951
松弛	92948
地望	92937
成形	92922
风靡	92907
棕色	92893
西服	92890
罐头	92874
鳞	92850
洗洗	92838
免去	92831
诀	92829
噻	92806
判罚	92792
每股	92778
光棍儿	92757
保单	92708
党校	92699
尧	92698
大都市	92689
诱	92670
努	92669
不妥	92656
莪	92640
粉红色	92624
编辑部	92621
有色	92620
听从	92620
文化节	92619
本子	92615
中度	92614
经济特区	92607
政府军	92607
特困	92587
瘫	92586
妄图	92573
动辄	92554
蘸	92553
洗车	92537
分会	92528
科学性	92505
平坦	92501
警务	92481
追寻	92458
党派	92427
偏远	92423
夹杂	92420
发行量	92416
客栈	92399
喝彩	92399
矿石	92381
字眼	92366
高职	92362
願	92361
调高	92352
基调	92352
活用	92324
燕子	92310
人道主义	92291
联欢	92274
容貌	92264
金光	92253
技改	92244
富士	92242
曲目	92221
猛击	92199
癌细胞	92197
见效	92189
行进	92172
认错	92166
剔除	92147
晖	92143
準	92141
小贝	92141
可否	92141
娘子	92128
全套	92082
子孙	92078
暗杀	92066
蠕动	92039
脏器	92035
大作	92021
蓬	92019
操心	92009
就餐	92008
花纹	92003
早稻	91972
堵住	91960
根治	91937
来年	91937
跳动	91932
消退	91903
一天天	91887
领头	91881
进站	91875
零星	91858
邮局	91856
改组	91853
灿灿	91848
蓄水	91823
藕	91818
叮嘱	91809
综合利用	91798
卷烟	91790
乐于	91774
高标准	91769
跳槽	91762
帝都	91754
乐团	91752
查尔斯	91751
盘整	91749
地基	91724
劳模	91720
守门员	91712
刑侦	91711
庞	91709
无线电	91700
忻	91699
小张	91691
护送	91683
预留	91677
大将军	91675
时有发生	91671
审计署	91669
加价	91669
潜水	91664
婚前	91641
舒畅	91639
入党	91616
购物中心	91594
耻辱	91572
笔试	91571
佩戴	91565
胃痛	91559
制度化	91553
纶	91531
所幸	91499
掌门	91498
底蕴	91496
选手们	91485
消防车	91481
精湛	91470
大戏	91452
耗资	91442
驻军	91432
约占	91421
丛林	91418
连续剧	91406
没意思	91386
拇指	91366
危急	91362
名言	91359
選	91356
实用性	91347
灯泡	91346
拇	91344
呆呆	91333
牛排	91332
扔掉	91329
不减	91328
眼看着	91313
风扇	91310
纵然	91310
掂	91308
造福	91289
艺术节	91289
淡水	91275
人味	91259
大炮	91254
凄凉	91252
跋	91250
荔枝	91230
西侧	91193
之极	91172
境外	91164
旋风	91125
抗癌	91124
毙	91120
革委会	91115
赔付	91085
气流	91085
思潮	91081
涨势	91063
咬牙	91062
权威性	91059
乞讨	91059
提炼	91056
极点	91045
玩法	91040
情不自禁	91038
诏	91034
小女	91033
志趣相投	91032
吃苦	91031
审定	91020
兴办	91017
新闻网	91012
紧贴	90993
逼迫	90977
平整	90969
微量元素	90967
纱布	90955
评论员	90946
咳咳	90914
全美	90912
探究	90911
儿科	90906
蓝图	90899
灵气	90898
前排	90893
尿道	90889
羽毛	90888
甘蔗	90877
募捐	90870
唠叨	90866
嘢	90842
时限	90814
粮油	90783
合法性	90781
冶	90742
辩证	90738
试车	90721
業	90710
藉	90709
严惩	90707
裸露	90705
居家	90696
同级	90687
工委	90671
辩解	90669
新高	90639
营业厅	90638
射出	90583
车臣	90562
帆船	90541
光临	90537
派送	90536
领带	90524
工艺品	90520
宏大	90517
索马里	90513
轻盈	90509
免税	90500
租用	90499
混淆	90489
标致	90456
点子	90422
锋线	90421
盛开	90412
协议书	90405
枯燥	90376
流行病学	90375
博达人俱乐部	90352
印记	90324
骤然	90297
丁丁	90294
安好	90276
郝	90263
胜任	90225
对得起	90191
高中生	90181
有经验	90180
大堂	90180
季节性	90172
南航	90170
僵硬	90157
識	90151
被逼	90151
許	90144
恐吓	90139
银牌	90125
缝隙	90118
静止	90115
哆	90113
别致	90113
吃喝	90085
沐	90040
落叶	90038
绅士	90036
昆虫	90027
假冒伪劣	90027
广义	90016
戒毒	89982
源源不断	89969
税制	89964
乘机	89958
有意识	89943
接吻	89929
凝视	89928
抑或	89920
标示	89910
紧随	89907
歌剧	89901
精简	89897
南斯拉夫	89893
就职	89892
亦可	89841
裝	89837
同事们	89830
含蓄	89826
山药	89789
不见得	89788
什叶派	89781
黔	89758
自立	89758
附带	89754
自觉性	89748
媛	89731
寫	89717
牵动	89707
金黔	89698
铜牌	89692
就坐	89687
碾	89683
公办	89680
楼顶	89678
戎	89669
首府	89641
斧	89639
配角	89622
共同点	89616
五粮液	89614
桨	89602
南国	89599
第一期	89582
母乳	89577
小强	89573
陌	89553
药监局	89550
由衷	89548
仅有的	89536
主攻	89533
降解	89527
护卫	89523
抽筋	89511
花瓣	89493
主动性	89493
液化	89480
溃	89478
推算	89472
可口	89465
入主	89455
见于	89454
透视	89437
节操	89420
習	89410
皮下	89408
修为	89408
山羊	89403
九江	89385
交大	89384
運	89383
装满	89358
连任	89352
成全	89349
死神	89343
泊	89338
觉醒	89335
归宿	89331
烧毁	89328
急切	89328
喀	89324
敌对	89292
美发	89289
大跃进	89274
逃逸	89265
收音机	89261
习惯性	89244
自力更生	89229
沿海地区	89214
圭	89209
印制	89202
痛心	89186
遥控	89185
阐明	89184
发抖	89184
信箱	89182
常务委员	89179
孢	89177
随处可见	89176
周期性	89157
记下	89152
用法	89144
男儿	89139
骷髅	89128
零时	89124
韵味	89113
笋	89112
伺候	89109
火烧	89100
在先	89088
年少	89081
人际	89080
融洽	89076
想方设法	89064
自理	89033
欧佩克	89027
躁	89022
逛逛	89018
原装	89016
食指	89000
哈萨克斯坦	88997
奎	88995
中指	88994
场次	88990
遗弃	88988
孝顺	88982
字体	88981
控制中心	88973
风俗	88920
工党	88906
感染者	88894
少将	88891
引人	88873
天黑	88868
第五次	88862
千瓦时	88861
剧目	88853
矿物质	88845
咆哮	88831
保全	88830
孚	88806
功德	88801
想一想	88789
铬	88784
赡	88781
交流会	88778
张靓颖	88770
衬衣	88766
緊	88766
碌	88747
议长	88744
能见度	88734
八成	88734
虚构	88728
万事	88720
慷慨	88692
推移	88685
懒惰	88666
外企	88664
楼层	88655
城南	88654
蚀	88653
厕	88647
现存	88638
法西斯	88626
卸妆	88609
禮	88602
爹爹	88599
阳性率	88593
陶醉	88582
出轨	88581
不妙	88579
骨子里	88569
段子	88561
橙子	88561
湖滨	88556
俺们	88525
尿素	88517
爱国者	88497
怕是	88497
带入	88495
寓意	88483
牵涉	88480
峰值	88475
浑	88465
英格兰队	88463
唷	88462
执政党	88447
鼓吹	88444
廉洁	88444
剧团	88443
欠款	88437
视听	88433
支票	88420
第一医院	88417
狼狈	88414
沉闷	88410
攻打	88406
抽屉	88404
周总理	88401
动能	88399
基质	88384
掷	88362
生孩子	88337
以求	88324
送入	88322
丝袜	88282
农资	88279
扭头	88275
吃力	88274
出访	88264
补课	88260
沿用	88251
冬奥会	88250
止痛	88243
床头	88241
元月	88238
不介意	88223
谦	88222
末期	88212
大包	88193
胡思乱想	88191
核电站	88186
纠	88168
肿大	88163
耶稣	88163
冰凉	88155
后排	88137
温水	88132
抑制作用	88124
螺旋	88117
酒杯	88112
越野	88109
因果	88097
大家庭	88093
奉行	88082
健力宝	88066
连胜	88064
原计划	88059
调料	88046
运力	88043
熟知	88035
本科生	88029
吃上	88008
堑	88001
后门	87998
系统工程	87994
樱花	87988
来历	87979
风流	87978
五年计划	87963
代为	87945
抠	87939
西洋	87922
比方	87916
亲生	87854
第三位	87816
风向	87807
争气	87789
乐坛	87789
天数	87775
专一	87733
方针政策	87721
坐坐	87707
赚取	87706
改写	87697
抨击	87684
惨叫	87677
抗击	87676
報	87667
冉	87648
税法	87644
竦	87639
火势	87637
西欧	87612
衬托	87611
啥子	87608
重演	87582
纯正	87559
苏醒	87540
光圈	87537
信封	87535
福气	87533
无序	87524
国际性	87523
澈	87520
物理学	87485
自然而然	87456
新星	87452
点火	87440
舍弃	87438
多边	87406
停滞	87402
攻克	87397
直流	87393
破损	87386
雌激素	87362
错觉	87359
病症	87347
拉链	87330
赏金	87307
慕尼黑	87303
亲临	87284
压低	87274
真菌	87268
南路	87258
生理盐水	87255
淹	87250
学分	87250
支持率	87233
世界卫生组织	87230
锥	87229
法医	87227
导入	87212
感想	87205
团圆	87205
灭亡	87199
走红	87196
头皮	87174
多数人	87166
天色	87149
磨合	87146
冬瓜	87142
瞄	87140
卫士	87139
回声	87136
凌空	87134
镇定	87100
邮电	87096
容颜	87091
调味	87082
居民区	87064
失主	87064
阿拉	87063
深市	87063
走动	87056
毛呢	87043
电容	87033
骤	87032
享用	87030
共和	87013
预估	87008
黄豆	86988
蔬	86987
雪白	86986
元气	86985
慌乱	86965
举止	86960
闺女	86930
实例	86923
溫	86916
联军	86914
杀菌	86906
五角大楼	86905
退化	86894
祭祀	86856
筹措	86847
驯	86836
明儿	86834
钢管	86832
体育运动	86826
巡回赛	86823
佳人	86823
磷酸	86818
落成	86817
訓	86808
疏松	86786
半身	86762
利器	86761
寺庙	86758
忘却	86753
三季度	86740
过路	86719
判刑	86700
挡不住	86668
或多或少	86656
镶嵌	86629
妇幼	86626
蓬勃发展	86606
回笼	86605
希拉里	86595
腌	86590
吏	86589
关节炎	86583
相通	86555
一塌糊涂	86549
深入人心	86542
下身	86542
巳	86541
歉意	86522
杀伤力	86514
人生观	86511
郁	86500
拔出	86500
菜肴	86498
懦弱	86494
木马	86477
衡	86474
监禁	86471
详尽	86467
察看	86443
漫游	86432
村镇	86428
地中海	86426
热衷	86424
我们俩	86403
酸性	86397
辑	86397
丰盛	86396
乌龟	86390
相等	86380
离退休	86360
过夜	86327
快讯	86323
诵	86313
不对称	86297
政坛	86296
印度洋	86281
爽快	86280
里程碑	86261
赤裸裸	86249
功臣	86241
高强	86240
二审	86232
丢下	86229
划定	86227
家家	86224
收割	86219
病历	86216
崽	86210
世界银行	86202
纵容	86199
簿	86179
副总统	86167
尼康	86164
庵	86162
腾飞	86155
拉起	86144
宫殿	86137
特异	86128
嗓音	86115
良知	86102
第三代	86093
野兽	86088
鼻炎	86084
殖民	86064
饱受	86061
悍	86054
白金	86052
夜班	86050
亩产	86048
中海油	86036
话筒	86026
寄予	86020
音效	86007
福州市	86001
摆设	85994
创汇	85959
楼道	85958
大笔	85951
花草	85945
新世界	85945
门下	85930
沉吟	85926
驱逐	85913
单向	85904
方舟	85901
术语	85889
陕	85888
国库	85883
熊熊	85863
真气	85849
任用	85845
太湖	85819
手艺	85798
拉大	85795
柑	85775
唐朝	85773
脾胃	85756
长处	85748
无暇	85746
劲儿	85746
空空	85744
乾坤	85740
山体	85725
养活	85716
致力	85711
童装	85703
于他	85700
转出	85686
变数	85686
奇才	85685
民歌	85679
坚硬	85676
文中	85668
敲定	85663
爆笑	85655
秉承	85645
衣着	85644
股份公司	85637
活检	85612
查韦斯	85610
客队	85604
顺德	85596
圣诞树	85592
妓女	85583
大清早	85578
保加利亚	85569
喷出	85543
炮兵	85537
阴茎	85516
血肿	85515
牲畜	85513
尝尝	85499
复核	85496
逊色	85485
遍地	85456
處	85451
情境	85450
追回	85431
羹	85426
说到底	85422
已婚	85418
起始	85410
颓废	85402
三成	85394
崇	85382
阻滞	85368
華	85365
金黄色	85358
轰炸机	85352
起作用	85348
邀请赛	85327
问答	85324
总管	85314
南京大屠杀	85313
新天地	85307
施加	85304
老三	85294
新意	85281
缁	85275
埋伏	85274
茫	85264
活化	85262
解体	85245
火炮	85245
减仓	85234
咚	85231
殊	85222
敬佩	85218
重金属	85215
南京日报	85213
不要紧	85212
神经系统	85204
粉底	85203
有形	85197
看得见	85188
没有过	85184
试试看	85172
芾	85154
游击队	85150
手提	85150
横幅	85149
威廉	85149
科技部	85133
同名	85097
锂	85093
干事	85058
何不	85053
羌	85049
百家	85041
中枢	85040
轻伤	85023
游戏机	85016
平庸	85013
专制	85006
雖	84966
撒谎	84965
救护	84945
各行各业	84945
追查	84941
江苏队	84928
搬运	84921
过长	84895
杂质	84895
离心	84881
吴某	84873
罪过	84872
平价	84852
轮椅	84842
诛	84837
睹	84831
赶脚	84825
烽烟	84823
处事	84791
得力	84775
上证指数	84775
民政部	84756
脸庞	84747
甲醇	84721
我方	84717
假定	84696
盟友	84695
禽兽	84690
动力学	84677
港股	84675
订立	84659
饲	84653
诗词	84651
珊瑚	84651
悬殊	84646
指明	84635
席卷	84635
零	84634
部下	84618
肮脏	84592
贵重	84589
中国公司	84580
克罗地亚	84567
空姐	84562
启蒙	84551
安卓	84547
全然	84531
清白	84524
主动脉	84504
跪下	84499
洁白	84482
变色	84466
新式	84465
行径	84462
修正案	84455
法语	84451
远大	84429
调和	84427
骗局	84414
宣誓	84410
联名	84409
武昌	84398
头颅	84396
畏	84394
财运	84376
持枪	84353
全无	84348
迪拜	84347
左翼	84325
丢弃	84322
无用	84321
前苏联	84305
充血	84301
佛法	84293
自古	84290
神态	84287
晋江	84270
惋惜	84265
微机	84260
保修	84259
苦涩	84256
竖起	84253
总人口	84232
水土保持	84228
心神	84226
背负	84223
代表队	84222
雌	84215
上海队	84213
维也纳	84209
夯	84201
狂奔	84196
悼念	84181
橄榄	84167
上楼	84161
马自达	84154
木兰	84152
路途	84150
丢脸	84150
褂	84148
纪念碑	84142
母校	84120
行之有效	84119
篇幅	84117
大环境	84115
惨败	84103
扑救	84097
介于	84079
罚球	84072
清明	84070
国家税务总局	84068
完蛋	84067
油腻	84065
疏忽	84061
港湾	84056
中亚	84027
补给	84009
防盗	83995
憨	83995
下定决心	83994
老头子	83993
坚持不懈	83987
应收	83985
校友	83968
开端	83963
阴天	83955
动弹	83947
市县	83945
纪念品	83943
液化气	83934
站稳	83927
五星	83924
年龄段	83922
大业	83921
小户型	83915
复旦	83899
上岸	83886
寻觅	83881
区区	83873
小队	83872
港台	83861
东北地区	83857
狡猾	83856
不健全	83850
璀璨	83838
赣	83806
渤海	83806
复位	83797
优越性	83792
了结	83786
义乌	83772
粗暴	83768
学士	83764
另行	83753
覆盖面	83747
照料	83727
停机	83724
东侧	83718
电量	83717
两端	83716
智能化	83707
揣	83697
十来	83697
代办	83673
范甘迪	83657
没心没肺	83639
运营商	83631
彼岸	83627
举重	83608
成就感	83602
招考	83601
指使	83581
全球性	83581
专机	83561
字号	83547
名下	83545
屠宰	83538
内力	83531
写照	83522
纵观	83513
积雪	83511
申花队	83509
武汉队	83509
胆管	83507
地下室	83507
脑血管	83506
京都	83494
纽约时报	83489
新兵	83489
下意识	83486
肯尼亚	83460
新闻界	83427
自信心	83424
大字	83417
空洞	83413
叫好	83401
专营	83398
夜景	83376
拜拜	83375
脊柱	83374
对焦	83364
米粉	83335
虫子	83324
督导	83322
并肩	83317
惩治	83268
自费	83264
大路	83254
午睡	83242
满载	83238
当心	83232
谝	83212
俸禄	83210
飘逸	83202
锯	83200
膜拜	83196
放眼	83195
参议员	83181
过重	83177
抛开	83174
防备	83169
磁场	83154
并重	83152
羽绒	83134
发愁	83127
上部	83124
汉口	83105
确信	83093
拼接	83090
建筑业	83089
肆意	83080
堆放	83079
装作	83068
男青年	83068
盖上	83054
检察长	83051
常驻	83051
蛋黄	83049
繼	83046
不顾一切	83045
嘱咐	83043
水泡	83028
致病性	83027
归于	83027
原子弹	83011
房者	83000
拉面	82991
睦	82990
晏	82972
组件	82970
保重	82963
下酒	82961
杜威	82958
内陆	82957
广告牌	82955
卫生部门	82952
颠倒	82943
拉出	82942
结节	82941
石块	82937
画像	82932
梦境	82930
肢	82918
无论是	82913
消炎	82906
列表	82906
宫颈	82902
后世	82890
咖喱	82856
年青	82842
横扫	82841
互通	82829
齐鲁	82824
风潮	82809
工商业	82808
床单	82799
轻型	82757
展区	82752
燃放	82750
请示	82748
惦记	82733
葬礼	82728
罢免	82725
催促	82711
叫醒	82708
第二种	82700
活生生	82693
培养基	82679
儿时	82667
在心	82663
遵义	82662
贯通	82658
丑陋	82646
天花板	82643
隐性	82619
汞	82616
第四个	82583
浊	82574
极好	82574
匙	82568
拳击	82558
英尺	82549
冰糖	82546
看守	82545
全集	82536
水土流失	82535
裳	82524
厚道	82518
信中	82517
包揽	82509
课题组	82503
历届	82503
僵	82474
官场	82461
不得已	82454
疏通	82418
几多	82414
山头	82393
触发	82385
为重	82384
黑名单	82377
奶酪	82351
完整性	82350
险情	82332
优惠券	82329
洋溢着	82314
理事长	82301
运算	82293
聘任	82289
屈服	82279
股票型	82272
冰川	82269
漫漫	82268
月全食	82260
低级	82258
搏斗	82240
爲	82237
出奇	82228
应激	82212
高超	82208
摄取	82191
蛤	82190
三角形	82180
茄	82175
品格	82169
漂浮	82165
英伦	82163
不法分子	82160
下雨天	82158
真切	82151
愈演愈烈	82143
要害	82138
核试验	82134
私有化	82124
相距	82123
薄荷	82119
怂	82105
不管怎样	82088
铝合金	82085
控制器	82059
宋代	82055
惨烈	82051
宇航局	82049
工农业	82043
煽动	82038
就任	82030
有一套	82025
辟谣	81988
得当	81955
显微镜	81953
更正	81949
让利	81947
清风	81935
几经	81933
主宰	81924
孰	81921
王府	81902
峡谷	81898
物价指数	81876
专卖	81874
山东队	81871
重创	81869
钳	81860
顺心	81829
影音	81829
平房	81821
小巷	81797
用尽	81796
改动	81793
版面	81783
当兵	81778
坚韧	81767
现役	81764
涉外	81751
周迅	81746
东南部	81746
杂志社	81741
把头	81731
太原市	81731
敏捷	81710
好戏	81710
多情	81707
坟墓	81673
用意	81670
配对	81668
福田	81663
税务机关	81658
躺下	81654
工业园区	81643
腦	81637
虔诚	81636
北极	81625
焖	81611
眼影	81597
人均收入	81597
瘦肉	81584
一年级	81561
驾照	81560
耙	81536
不简单	81519
厄	81518
敲响	81515
脑筋	81505
收复	81500
掠夺	81500
碱性	81496
吐血	81494
家电	81489
师妹	81488
积极分子	81483
电费	81477
金门	81474
金奖	81454
缠绕	81440
重来	81435
高薪	81430
主席团	81429
财报	81427
備	81425
飛	81400
副业	81369
请勿	81363
电话会议	81351
特技	81345
再造	81345
李强	81341
殖	81338
得奖	81330
中信	81326
上好	81317
傳	81305
老王	81304
餐饮业	81300
工业区	81296
周报	81291
奈何	81269
巡航	81267
弄清	81263
句号	81262
北路	81239
停工	81236
主旋律	81230
皮衣	81216
党代会	81205
繁琐	81179
拱手	81169
敝	81162
茬	81144
对内	81142
借机	81140
激增	81138
灵敏	81107
洗礼	81097
盐酸	81090
昧	81084
灭绝	81082
智者	81073
低水平	81073
捷径	81071
药剂	81070
抽搐	81065
难关	81061
找寻	81047
惊悚	81046
仙女	81039
无误	81035
曦	81029
别克	81019
禁不住	81013
方程式	80995
概况	80991
抵消	80979
岚	80978
蕴藏	80977
自营	80971
探头	80959
下级	80959
默克尔	80955
潜入	80948
觅	80918
自此	80914
漂流	80898
应酬	80881
掉头	80876
不配	80868
器具	80864
肥皂	80861
对比度	80859
生日礼物	80858
现出	80851
享乐	80835
河西	80834
原件	80827
发展史	80824
大年初一	80787
佳节	80784
地层	80782
戒备	80778
警察局	80771
渊源	80764
示威者	80763
自然人	80748
良久	80747
商定	80745
编程	80720
孙继海	80720
回放	80711
打乱	80707
活该	80704
建构	80687
特警	80683
狭小	80674
一任	80674
反面	80667
冲天	80663
喃喃	80662
冤	80649
地税	80644
驾驶证	80643
剁	80633
探亲	80628
东家	80623
交易员	80620
焊	80612
异样	80601
第二代	80600
瑜	80597
湖畔	80594
曲子	80591
遗迹	80587
与会者	80579
植树	80572
不以为然	80572
不凡	80568
龍	80565
停战	80565
壁纸	80550
湛江	80546
街道办事处	80530
愈来愈	80528
群众运动	80520
据点	80507
做主	80501
战国	80500
偷袭	80491
农夫	80484
房地产商	80477
抗美援朝	80475
正直	80464
编排	80440
忐忑	80440
先例	80438
前人	80431
障	80430
欢庆	80417
组图	80411
脱下	80403
位移	80395
胎盘	80394
盛世	80383
山楂	80338
办公桌	80336
漫天	80330
汉奸	80323
公章	80313
充沛	80300
弹出	80299
融券	80287
骑马	80285
市民们	80280
流动人口	80277
警觉	80276
定金	80276
官僚	80268
秀丽	80261
老爹	80259
抑制剂	80259
毯	80239
停业	80233
东欧	80221
侦探	80206
广为	80204
顶端	80196
大拇指	80195
外貌	80184
光照	80177
补血	80153
很难说	80149
兴致	80140
变压器	80138
抗争	80136
报告书	80134
冲向	80133
海宁	80124
心想事成	80124
竞标	80114
灿	80104
体型	80100
好于	80098
冷门	80096
莫大	80087
风声	80080
犯罪行为	80079
栏杆	80060
板凳	80058
美眉	80042
人世	80032
刺客	80026
馋	80025
时日	80024
孙女	80013
墨镜	80008
警员	80001
可可	80001
罗纳尔多	79991
主动权	79977
国门	79976
发疯	79963
根基	79950
软组织	79931
嗟	79879
赶忙	79873
表妹	79868
如火如荼	79868
特制	79866
报导	79862
保罗	79862
大潮	79857
沙拉	79850
无常	79821
男人们	79801
征用	79790
趾	79763
副委员长	79763
接通	79738
爱因斯坦	79719
换人	79719
大宝	79707
学习班	79699
避孕	79697
卖方	79691
利尿	79682
建筑师	79668
福利院	79654
支书	79641
一刹那	79609
李敖	79605
阴雨	79603
捎	79590
芋	79568
调制	79564
流露出	79563
秃	79541
轻重	79524
匈奴	79513
旅游者	79511
专业性	79511
采摘	79504
高新区	79468
小鸡	79468
张强	79462
淫秽	79459
推倒	79453
求职者	79436
胸腔	79407
后劲	79407
让给	79406
初级阶段	79405
金华	79387
英里	79375
晃动	79370
元件	79363
大名	79361
油门	79360
综合症	79352
帮手	79337
網	79331
求学	79331
战俘	79330
社员们	79314
制作人	79256
汉城	79252
晚辈	79245
陈涛	79239
五中	79237
小提琴	79222
害死	79216
上下班	79216
毛毛	79212
债券市场	79212
留存	79207
計	79182
老师们	79173
财长	79158
鼻涕	79155
雷雨	79155
远洋	79148
过客	79145
学界	79070
洗发	79044
摇晃	79043
开销	79037
土匪	79036
万亿	79036
邸	79033
通讯社	79032
名利	79024
地表	79020
招数	79017
和好	79005
髮	79003
烈火	79000
宝剑	78999
日内	78996
司法部	78976
好受	78949
宪	78930
关掉	78925
改版	78921
捕鱼	78917
小城	78917
南宁市	78917
决不会	78910
榭	78905
汹涌	78902
斥	78902
独到	78899
圣经	78890
雕像	78885
定格	78875
苗族	78866
聊聊	78865
同伙	78858
出货	78857
音质	78855
州长	78853
出汗	78849
小看	78847
耶路撒冷	78839
市价	78817
毒药	78813
装潢	78807
裸体	78806
服刑	78799
发卡	78793
脚踝	78784
铭记	78776
瞥	78774
赶走	78763
蜗牛	78761
共用	78761
球员们	78759
呼喊	78753
行踪	78736
形式上	78735
胡乱	78725
眨眼	78703
数百万	78702
红烧	78696
淌	78682
西路	78665
历任	78657
脊	78652
羊毛衫	78647
凝重	78644
首期	78636
上瘾	78619
嚷	78616
费力	78611
谏	78607
气象局	78599
小幅	78596
履	78588
交互	78566
检查组	78565
峡	78553
愤	78552
人像	78552
自强	78520
工期	78516
维系	78514
交货	78513
疫	78491
谢霆锋	78486
凸现	78485
议事	78479
缠绵	78477
现场直播	78463
邮编	78462
惩处	78450
金庸	78449
明晰	78439
红颜	78419
常态	78414
顾忌	78410
氧化铝	78407
骨科	78398
马列主义	78387
小气	78387
应试	78386
焕发	78379
昆明市	78356
词典	78352
查清	78350
复议	78350
库巴	78326
河内	78321
潜意识	78318
战火	78318
朔	78314
尤纳斯	78308
可取	78308
彻	78307
压岁钱	78307
跨度	78303
如是说	78291
小鱼	78286
专员	78285
平方	78281
阻拦	78275
主公	78242
挟	78239
收市	78235
蚁	78231
攻坚	78228
突破性	78226
刻骨铭心	78221
好书	78215
摸清	78207
动心	78196
持刀	78192
外卖	78192
引出	78191
呻吟	78178
大连市	78171
乐曲	78170
阶梯	78161
账面	78149
开罗	78141
幻觉	78141
掠过	78135
吞吐量	78129
咀嚼	78125
总指挥	78123
内功	78123
储户	78109
晾	78079
衔	78074
服务费	78052
毁掉	78041
匠	78040
气囊	78013
橱柜	78001
征管	77993
第一种	77989
船队	77979
长裤	77961
用处	77957
阿尔及利亚	77942
百花	77934
清净	77926
银幕	77915
颁	77912
当众	77907
瞳孔	77895
颊	77881
无公害	77880
正想	77873
自尊心	77865
印章	77850
离奇	77847
李玮峰	77837
若要	77830
热衷于	77830
再者	77822
神器	77820
娴	77805
去处	77790
怨恨	77788
磨练	77786
马拉松	77784
稀少	77780
油炸	77768
交界	77768
情书	77764
妍	77758
上人	77756
外边	77751
无望	77743
海岛	77740
有勇气	77729
肾病	77727
噪	77720
上校	77710
聂	77670
勃	77667
一对一	77654
化学品	77650
先驱	77634
逃亡	77631
下探	77630
夏威夷	77627
稀罕	77624
驳	77622
癫	77621
慕容	77620
各人	77606
对白	77604
典当	77598
凳子	77597
短信	77596
酸痛	77592
百米	77590
矩阵	77586
斯里兰卡	77583
顽固	77578
大阪	77576
赛道	77544
先走	77543
亚历山大	77540
顶住	77533
过半	77531
心房	77531
最高法院	77515
赵薇	77509
娃哈哈	77498
工农兵	77495
性欲	77491
财神	77490
勘	77490
观察员	77486
自首	77484
放电	77474
安康	77473
彤	77470
不平	77464
国家质检总局	77455
不甘	77452
超音速	77450
邵佳一	77449
先期	77447
竹子	77444
心甘情愿	77443
前瞻性	77443
犯下	77435
杂草	77431
黑洞	77409
各界人士	77406
化成	77404
司司长	77399
许诺	77390
酒类	77389
筐	77386
红尘	77367
展馆	77351
分得	77342
减低	77332
棺材	77322
蛙	77319
胚	77318
答辩	77318
本体	77300
房管局	77296
窍	77278
错失	77266
新衣	77265
易于	77256
照耀	77249
壁画	77239
猛增	77233
打针	77232
国庆节	77227
豁达	77209
旗号	77196
诞辰	77195
前三名	77183
长足	77177
火柴	77150
刑罚	77132
张柏芝	77129
原著	77119
洞口	77116
西北部	77107
沥	77105
难听	77099
领养	77096
肝细胞	77089
此生	77087
内疚	77084
近些年	77082
高速路	77076
重生	77072
超跌	77072
连声	77069
格鲁吉亚	77050
西医	77034
人行	77008
举足轻重	77004
决策者	77002
放屁	76997
悉数	76994
只管	76984
督办	76977
原版	76973
面纱	76949
互不	76945
不正之风	76940
国语	76931
东路	76928
赢球	76919
松开	76918
男队	76906
分泌物	76897
韩庚	76891
博士学位	76885
分店	76869
戛纳	76868
黯然	76864
买方	76841
欠佳	76839
评测	76830
损耗	76823
世青赛	76814
鞍山	76804
一致性	76801
和睦	76798
大西洋	76794
旁听	76790
击落	76781
过冬	76779
民居	76758
栖	76756
实录	76756
媲美	76751
斑点	76747
同安	76743
打折扣	76729
辦	76728
水电站	76717
相逢	76690
环境卫生	76690
终审	76684
皇室	76684
鹑	76683
统帅	76665
討	76664
老弟	76662
肉眼	76653
成长性	76633
对对	76629
角质	76611
痛恨	76610
泥石流	76608
玩弄	76603
深加工	76597
唤起	76597
草草	76591
世事	76589
近万	76578
栅	76578
姊妹	76562
肃	76561
闭幕式	76553
肚子饿	76553
透析	76552
脚趾	76551
合体	76551
建交	76544
富士康	76539
形体	76537
棘手	76533
炼油	76516
轻柔	76513
有失	76497
虑	76491
村长	76477
美梦	76476
透彻	76471
硬度	76464
更进一步	76460
